"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
2.255,5.242918106472524e-8,2.2607372735689743e-6,0.00002866057700282041,1.5204462508770317e-7,8.816875366918999e-7,0.000014330288501410209
2.256,5.204027968878654e-8,2.2438494009795894e-6,0.000028438536372797974,1.5091681109748095e-7,8.751012663820398e-7,0.00001421926818639899
2.257,5.165356187282658e-8,2.227057586845038e-6,0.0000282178470728028,1.4979532943119708e-7,8.685524588695649e-7,0.000014108923536401403
2.258,5.1269019242274144e-8,2.2103614518138204e-6,0.000027998502909991265,1.4868015580259502e-7,8.6204096620739e-7,0.000013999251454995632
2.259,5.0886643440565665e-8,2.193760617429114e-6,0.000027780497713250085,1.4757126597764043e-7,8.555666407973543e-7,0.000013890248856625044
2.26,5.050642612912789e-8,2.177254706127506e-6,0.000027563825333118146,1.4646863577447088e-7,8.491293353897273e-7,0.000013781912666559077
2.261,5.0128358987360054e-8,2.1608433412376877e-6,0.000027348479641707868,1.4537224106334415e-7,8.427289030826983e-7,0.000013674239820853936
2.262,4.9752433712616545e-8,2.1445261469791995e-6,0.000027134454532627704,1.44282057766588e-7,8.363651973218878e-7,0.000013567227266313854
2.263,4.937864202018863e-8,2.1283027484610907e-6,0.000026921743920904186,1.4319806185854703e-7,8.300380718998254e-7,0.000013460871960452091
2.264,4.901132246052553e-8,2.112360117030889e-6,0.000026712710894896238,1.4213283513552406e-7,8.238204456420467e-7,0.00001335635544744812
2.265,4.867178395726903e-8,2.097616560186509e-6,0.000026518961806882635,1.4114817347608017e-7,8.180704584727387e-7,0.000013259480903441314
2.266,4.8334026730339855e-8,2.0829514285565597e-6,0.000026326319980483043,1.4016867751798556e-7,8.123510571370583e-7,0.00001316315999024152
2.267,4.799804438459563e-8,2.0683644315906105e-6,0.00002613478060968523,1.3919432871532734e-7,8.066621283203381e-7,0.000013067390304842617
2.268,4.766383053790738e-8,2.053855279390885e-6,0.00002594433890485043,1.382251085599314e-7,8.010035589624451e-7,0.000012972169452425211
2.269,4.73313788211457e-8,2.039423682711279e-6,0.000025754990092653254,1.3726099858132252e-7,7.953752362573989e-7,0.000012877495046326629
2.27,4.7000682878167876e-8,2.0250693529564117e-6,0.000025566729416022793,1.3630198034668683e-7,7.897770476530006e-7,0.000012783364708011395
2.271,4.6671736365803544e-8,2.010792002180617e-6,0.00002537955213408297,1.3534803546083026e-7,7.842088808504406e-7,0.000012689776067041483
2.272,4.634453295384223e-8,1.9965913430870006e-6,0.000025193453522094043,1.3439914556614246e-7,7.786706238039303e-7,0.00001259672676104702
2.273,4.6019066325019556e-8,1.982467089026473e-6,0.000025008428871394068,1.3345529234255672e-7,7.731621647203247e-7,0.000012504214435697036
2.274,4.569533017500483e-8,1.968418953996814e-6,0.000024824473489340965,1.32516457507514e-7,7.676833920587574e-7,0.000012412236744670482
2.275,4.5373318212386855e-8,1.954446652641676e-6,0.00002464158269925431,1.3158262281592188e-7,7.622341945302536e-7,0.000012320791349627155
2.276,4.5053024158661627e-8,1.9405499002496647e-6,0.000024459751840357943,1.306537700601187e-7,7.568144610973693e-7,0.000012229875920178973
2.277,4.47344417482189e-8,1.9267284127533857e-6,0.000024278976267722747,1.297298810698348e-7,7.514240809738204e-7,0.000012139488133861374
2.278,4.4418666561314713e-8,1.913029360626023e-6,0.000024099849164138837,1.2881413302781266e-7,7.460814506441491e-7,0.00001204992458206942
2.279,4.4106124383366197e-8,1.89947105933236e-6,0.00002392259966591721,1.2790776071176198e-7,7.407937131396203e-7,0.000011961299832958605
2.28,4.379524700522544e-8,1.8859859518095674e-6,0.000023746375449117586,1.2700621631515378e-7,7.355345212057313e-7,0.000011873187724558791
2.281,4.348602836514709e-8,1.872573763327694e-6,0.000023571172031367204,1.2610948225892655e-7,7.303037676978006e-7,0.000011785586015683602
2.282,4.3178462413820117e-8,1.85923421977725e-6,0.000023396984945477454,1.2521754100007836e-7,7.251013457131275e-7,0.000011698492472738727
2.283,4.28725431143546e-8,1.845967047668268e-6,0.000023223809739389094,1.2433037503162833e-7,7.199271485906245e-7,0.000011611904869694545
2.284,4.2568264442269855e-8,1.8327719741294358e-6,0.00002305164197611869,1.2344796688258257e-7,7.147810699104798e-7,0.000011525820988059346
2.285,4.2265620385482094e-8,1.8196487269071874e-6,0.000022880477233704856,1.2257029911789808e-7,7.096630034938031e-7,0.000011440238616852428
2.286,4.196460494429263e-8,1.806597034364833e-6,0.000022710311105155076,1.2169735433844863e-7,7.045728434022849e-7,0.000011355155552577537
2.287,4.1665212131375066e-8,1.7936166254816462e-6,0.000022541139198392274,1.208291151809877e-7,6.99510483937842e-7,0.000011270569599196137
2.288,4.136743597176368e-8,1.7807072298520006e-6,0.00002237295713620228,1.1996556431811472e-7,6.944758196422802e-7,0.00001118647856810114
2.289,4.1071270502841127e-8,1.7678685776844766e-6,0.000022205760556181095,1.1910668445823925e-7,6.894687452969459e-7,0.000011102880278090548
2.29,4.077670977432706e-8,1.7551003998010137e-6,0.00002203954511068302,1.1825245834554847e-7,6.844891559223955e-7,0.00001101977255534151
2.291,4.048374784826538e-8,1.7424024276360002e-6,0.000021874306466768152,1.1740286875996961e-7,6.795369467780402e-7,0.000010937153233384078
2.292,4.019122433603995e-8,1.7297247081819905e-6,0.00002170941671933125,1.1655455057451586e-7,6.745926361909764e-7,0.000010854708359665624
2.293,3.9899774447249775e-8,1.7170945724894326e-6,0.00002154521834819505,1.1570934589702436e-7,6.696668832708789e-7,0.000010772609174097523
2.294,3.960992384941747e-8,1.7045346321668485e-6,0.000021381994272236172,1.1486877916331065e-7,6.64768506545071e-7,0.000010690997136118088
2.295,3.932166655272187e-8,1.6920446166098958e-6,0.00002121974015153031,1.140328330028934e-7,6.598974004778594e-7,0.000010609870075765153
2.296,3.9034996579875186e-8,1.6796242558350898e-6,0.000021058451660854093,1.1320149008163804e-7,6.550534597756849e-7,0.000010529225830427047
2.297,3.8749907966110976e-8,1.6672732804789274e-6,0.00002089812448963372,1.123747331017218e-7,6.502365793867817e-7,0.00001044906224481686
2.298,3.846639475917293e-8,1.6549914217970512e-6,0.00002073875434189446,1.1155254480160148e-7,6.4544665450085e-7,0.00001036937717094723
2.299,3.818445101930251e-8,1.6427784116633497e-6,0.000020580336936209432,1.1073490795597728e-7,6.406835805487064e-7,0.000010290168468104716
2.3,3.790407081922765e-8,1.630633982569132e-6,0.00002042286800564964,1.0992180537576018e-7,6.359472532019617e-7,0.000010211434002824823
2.301,3.762524824415122e-8,1.6185578676222596e-6,0.00002026634329773366,1.0911321990803854e-7,6.312375683726814e-7,0.00001013317164886683
2.302,3.734797739173971e-8,1.6065498005463238e-6,0.000020110758574378086,1.0830913443604515e-7,6.265544222130664e-7,0.000010055379287189041
2.303,3.707225237211122e-8,1.5946095156797707e-6,0.0000199561096118475,1.0750953187912253e-7,6.218977111151105e-7,9.97805480592375e-6
2.304,3.679806730782444e-8,1.5827367479750716e-6,0.00001980239220070542,1.0671439519269085e-7,6.172673317102779e-7,9.901196100352706e-6
2.305,3.652541633386714e-8,1.5709312329978896e-6,0.00001964960214576514,1.0592370736821471e-7,6.126631808691771e-7,9.82480107288257e-6
2.306,3.627924074277431e-8,1.5602656117572095e-6,0.00001951115196191628,1.0520979815404546e-7,6.085035885853118e-7,9.755575980958142e-6
2.307,3.603544177921055e-8,1.5497033454962257e-6,0.000019374071796559442,1.045027811597106e-7,6.043843047435281e-7,9.687035898279721e-6
2.308,3.5792883098095925e-8,1.5391955508734324e-6,0.000019237749471775232,1.0379936098447819e-7,6.002862648406386e-7,9.618874735887614e-6
2.3089999999999997,3.555156038489324e-8,1.5287420324062826e-6,0.00001910218181469524,1.0309952511619038e-7,5.962093926384503e-7,9.55109090734762e-6
2.31,3.5311469333543044e-8,1.5183425950363671e-6,0.000018967365662818513,1.0240326106727483e-7,5.921536120641832e-7,9.483682831409256e-6
2.311,3.5072605646455845e-8,1.5079970441288143e-6,0.000018833297863975588,1.0171055637472196e-7,5.881188472102375e-7,9.416648931987794e-6
2.312,3.483496503450314e-8,1.4977051854716588e-6,0.000018699975276292104,1.010213986000591e-7,5.841050223339468e-7,9.34998763814605e-6
2.3129999999999997,3.459854321700953e-8,1.4874668252752565e-6,0.000018567394768153107,1.0033577532932765e-7,5.8011206185735e-7,9.283697384076554e-6
2.314,3.4363335921744376e-8,1.4772817701716715e-6,0.000018435553218167364,9.965367417305869e-8,5.761398903669519e-7,9.217776609083682e-6
2.315,3.412933888491412e-8,1.4671498272140966e-6,0.00001830444751513214,9.897508276625096e-8,5.721884326134976e-7,9.152223757566068e-6
2.316,3.3896547851153346e-8,1.4570708038762224e-6,0.000018174074557997426,9.829998876834471e-8,5.682576135117266e-7,9.087037278998713e-6
2.3169999999999997,3.3664958573517304e-8,1.4470445080516766e-6,0.000018044431255831205,9.762837986320018e-8,5.643473581401539e-7,9.022215627915603e-6
2.318,3.3434566813473524e-8,1.4370707480534022e-6,0.00001791551452778428,9.696024375907322e-8,5.604575917408268e-7,8.957757263892142e-6
2.319,3.320493194991838e-8,1.4271305767576145e-6,0.000017787087538851748,9.62943026547633e-8,5.565809249354697e-7,8.893543769425872e-6
2.32,3.297501883603668e-8,1.4171794996286268e-6,0.000017658595364822396,9.562755462450635e-8,5.527000048551644e-7,8.829297682411197e-6
2.3209999999999997,3.2746310380451076e-8,1.4072812449565969e-6,0.000017530831800249674,9.496430010330811e-8,5.488396855330728e-7,8.765415900124835e-6
2.322,3.25188022735567e-8,1.3974356180897736e-6,0.00001740379373706894,9.430452659331443e-8,5.449998910550116e-7,8.701896868534468e-6
2.323,3.229249021438589e-8,1.3876424248053822e-6,0.000017277478077374354,9.364822162171909e-8,5.411805456740992e-7,8.638739038687179e-6
2.324,3.206736991059983e-8,1.3779014713090143e-6,0.000017151881733383988,9.299537274073952e-8,5.373815738105156e-7,8.575940866691994e-6
2.3249999999999997,3.1843437078480706e-8,1.3682125642340464e-6,0.000017027001627405467,9.234596752759404e-8,5.336029000512782e-7,8.513500813702735e-6
2.326,3.162068744292368e-8,1.358575510641051e-6,0.000016902834691801698,9.169999358447868e-8,5.2984444915001e-7,8.451417345900847e-6
2.327,3.139911673742935e-8,1.348990118017221e-6,0.000016779377868956834,9.105743853854512e-8,5.261061460267161e-7,8.389688934478415e-6
2.328,3.117872070409523e-8,1.3394561942757666e-6,0.00001665662811124211,9.041829004187617e-8,5.22387915767549e-7,8.328314055621055e-6
2.3289999999999997,3.0959495093608405e-8,1.3299735477553508e-6,0.00001653458238098225,8.978253577146436e-8,5.186896836245868e-7,8.267291190491125e-6
2.33,3.074143566523731e-8,1.3205419872194949e-6,0.000016413237650421688,8.91501634291882e-8,5.150113750156031e-7,8.206618825210844e-6
2.331,3.0524538186824567e-8,1.311161321856033e-6,0.00001629259090169154,8.852116074179122e-8,5.113529155238528e-7,8.146295450845768e-6
2.332,3.030879843477844e-8,1.3018313612764992e-6,0.00001617263912677577,8.789551546085745e-8,5.077142308978348e-7,8.086319563387884e-6
2.3329999999999997,3.009510969202603e-8,1.2925904632170545e-6,0.00001605385808648738,8.727581810687548e-8,5.041102806546512e-7,8.02692904324369e-6
2.334,2.9883457990284927e-8,1.2834380133005764e-6,0.000015936239161739442,8.666202817182629e-8,5.005408251872249e-7,7.968119580869721e-6
2.335,2.9672932354082664e-8,1.2743348743945311e-6,0.000015819295531935172,8.605150382683973e-8,4.969906010138673e-7,7.909647765967586e-6
2.336,2.9463528697010995e-8,1.2652808623540469e-6,0.000015703024293487708,8.544423322133186e-8,4.934595363180783e-7,7.851512146743852e-6
2.3369999999999997,2.9255242940924277e-8,1.2562757934425954e-6,0.000015587422552257522,8.484020452868041e-8,4.899475594426122e-7,7.793711276128761e-6
2.338,2.9048071015931974e-8,1.2473194843314258e-6,0.00001547248742352081,8.423940594620272e-8,4.864545988892561e-7,7.736243711760405e-6
2.339,2.8842008860391676e-8,1.238411752099043e-6,0.000015358216031938267,8.364182569513585e-8,4.829805833186268e-7,7.679108015969132e-6
2.34,2.863705242090123e-8,1.2295524142306441e-6,0.000015244605511523627,8.304745202061357e-8,4.795254415499513e-7,7.622302755761813e-6
2.3409999999999997,2.8433197652291858e-8,1.2207412886175822e-6,0.000015131653005612783,8.245627319164638e-8,4.7608910256085693e-7,7.56582650280639e-6
2.342,2.823044051762072e-8,1.211978193556832e-6,0.000015019355666832762,8.186827750110007e-8,4.726714954871644e-7,7.50967783341638e-6
2.343,2.80287769881641e-8,1.2032629477504652e-6,0.00001490771065707121,8.128345326567588e-8,4.692725496226815e-7,7.453855328535605e-6
2.344,2.7828203043409652e-8,1.1945953703050912e-6,0.000014796715147445515,8.070178882588798e-8,4.658921944189855e-7,7.3983575737227575e-6
2.3449999999999998,2.7628714671049637e-8,1.1859752807313406e-6,0.000014686366318272485,8.012327254604393e-8,4.6253035948522286e-7,7.3431831591362426e-6
2.346,2.743030786697362e-8,1.1774024989433316e-6,0.000014576661359038058,7.954789281422351e-8,4.591869745878992e-7,7.28833067951903e-6
2.347,2.7245578156834744e-8,1.1694176340284607e-6,0.000014474291000090504,7.901217665482075e-8,4.5607287727109976e-7,7.237145500045252e-6
2.348,2.7065541593676947e-8,1.1616350157461243e-6,0.000014374477381559232,7.849007062166315e-8,4.5303765614098853e-7,7.187238690779616e-6
2.3489999999999998,2.688640530326555e-8,1.1538918340714105e-6,0.000014275204365769768,7.797057537947008e-8,4.500178152878501e-7,7.137602182884883e-6
2.35,2.6708166210794495e-8,1.1461879501552858e-6,0.000014176469745355064,7.745368201130404e-8,4.470133005605615e-7,7.088234872677534e-6
2.351,2.6530821247357976e-8,1.1385232254425532e-6,0.000014078271319907918,7.693938161733813e-8,4.440240579225958e-7,7.039135659953959e-6
2.352,2.635436734994444e-8,1.1308975216714348e-6,0.000013980606895957388,7.642766531483887e-8,4.410500334518596e-7,6.990303447978693e-6
2.3529999999999998,2.6178801461431692e-8,1.1233107008731745e-6,0.000013883474286945927,7.59185242381519e-8,4.38091173340538e-7,6.941737143472964e-6
2.354,2.6004120530581125e-8,1.1157626253716364e-6,0.000013786871313206188,7.541194953868525e-8,4.351474238949382e-7,6.893435656603094e-6
2.355,2.5830321512032866e-8,1.1082531577829257e-6,0.000013690795801938362,7.490793238489531e-8,4.32218731535341e-7,6.84539790096918e-6
2.356,2.565740136629992e-8,1.1007821610149653e-6,0.000013595245587187072,7.440646396226976e-8,4.2930504279583636e-7,6.797622793593537e-6
2.3569999999999998,2.5485357059763105e-8,1.093349498267118e-6,0.000013500218509818912,7.390753547331301e-8,4.264063043241761e-7,6.750109254909457e-6
2.358,2.531418556466574e-8,1.0859550330297886e-6,0.000013405712417499759,7.341113813753063e-8,4.235224628816176e-7,6.702856208749881e-6
2.359,2.514388385910859e-8,1.0785986290840428e-6,0.00001331172516467255,7.29172631914149e-8,4.206534653427767e-7,6.655862582336274e-6
2.36,2.4973950855215983e-8,1.0712587856869172e-6,0.000013217990997499086,7.242445748012636e-8,4.1779092641789764e-7,6.608995498749542e-6
2.3609999999999998,2.4793192870804805e-8,1.0634553682800788e-6,0.000013118586794921085,7.190025932533394e-8,4.1474759362923064e-7,6.5592933974605425e-6
2.362,2.4613424144126722e-8,1.05569516558779e-6,0.00001301976667225131,7.137893001796749e-8,4.1172111457923824e-7,6.509883336125655e-6
2.363,2.443464098883149e-8,1.0479780121906074e-6,0.00001292152807981921,7.086045886761133e-8,4.0871142475433693e-7,6.460764039909605e-6
2.364,2.4256839726150253e-8,1.040303743040359e-6,0.000012823868476185696,7.034483520583574e-8,4.0571845978574e-7,6.411934238092848e-6
2.3649999999999998,2.408001668488977e-8,1.032672193459689e-6,0.000012726785328117027,6.983204838618032e-8,4.027421554492787e-7,6.363392664058513e-6
2.366,2.3904168201425925e-8,1.0250831991415886e-6,0.000012630276110558414,6.932208778413517e-8,3.997824476652196e-7,6.315138055279207e-6
2.367,2.3729290619697884e-8,1.0175365961489403e-6,0.000012534338306608153,6.881494279712386e-8,3.968392724980868e-7,6.267169153304077e-6
2.368,2.3555380291201424e-8,1.010032220914035e-6,0.00001243896940749138,6.831060284448413e-8,3.939125661564736e-7,6.21948470374569e-6
2.3689999999999998,2.3382433574983213e-8,1.0025699102381233e-6,0.000012344166912534388,6.780905736745133e-8,3.910022649928682e-7,6.172083456267195e-6
2.37,2.3210446837634343e-8,9.95149501290951e-7,0.000012249928329138832,6.731029582913958e-8,3.88108305503471e-7,6.124964164569417e-6
2.371,2.303941645328472e-8,9.87770831610311e-7,0.000012156251172756347,6.68143077145257e-8,3.8523062432802135e-7,6.078125586378174e-6
2.372,2.2869338803596492e-8,9.804337391015716e-7,0.000012063132966862787,6.632108253042983e-8,3.823691582496129e-7,6.031566483431393e-6
2.3729999999999998,2.270021027775829e-8,9.731380620372308e-7,0.000011970571242933094,6.583060980549904e-8,3.795238441945201e-7,5.985285621466549e-6
2.374,2.2539328211510976e-8,9.661966094552345e-7,0.000011882412491384603,6.536405181338183e-8,3.7681667768754154e-7,5.941206245692302e-6
2.375,2.239535765970377e-8,9.599807602532821e-7,0.000011803219752721152,6.494653721314092e-8,3.7439249649878e-7,5.901609876360576e-6
2.376,2.2252082981283708e-8,9.537953589486506e-7,0.000011724441555316402,6.453104064572275e-8,3.719801899899737e-7,5.862220777658202e-6
2.377,2.210950187890453e-8,9.476403018823219e-7,0.000011646076262389417,6.411755544882312e-8,3.695797177341056e-7,5.823038131194709e-6
2.378,2.1967612059484617e-8,9.41515485607853e-7,0.000011568122242164718,6.370607497250537e-8,3.6719103938706267e-7,5.784061121082358e-6
2.379,2.1826411234203268e-8,9.354208068910945e-7,0.000011490577867856089,6.329659257918949e-8,3.648141146875269e-7,5.745288933928045e-6
2.38,2.1685897118496654e-8,9.293561627098924e-7,0.000011413441517650119,6.28891016436403e-8,3.624489034568581e-7,5.70672075882506e-6
2.381,2.1546067432054127e-8,9.233214502538141e-7,0.000011336711574690087,6.248359555295696e-8,3.600953655989874e-7,5.6683557873450436e-6
